period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2021,CA,California,COM,commercial,1750923,19.18,20861.06913,108761.59401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,CA,California,ALL,all sectors,15784318,19.65,48589.09906,247249.865,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,AR,Arkansas,TRA,transportation,2,13.56,.0278,.205,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,AR,Arkansas,RES,residential,1436246,11.27,2131.72328,18918.015,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,AR,Arkansas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,AR,Arkansas,IND,industrial,36628,6.57,1196.80277,18228.01401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,AR,Arkansas,COM,commercial,201408,9.56,1101.41151,11516.908,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,CA,California,TRA,transportation,12,11.79,73.21537,620.799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,IND,industrial,4151,8.02,257.17629,3205.73801,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,COM,commercial,74987,10.15,486.3689,4791.689,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,ALL,all sectors,491795,10.43,1360.06253,13041.39102,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,RES,residential,2426703,12.86,4037.45418,31385.79599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,IND,industrial,3652,6.07,1656.15357,27292.017,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,COM,commercial,402005,10.67,2253.77919,21114.32301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SC,South Carolina,ALL,all sectors,2832360,9.96,7947.38694,79792.13601,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,RI,Rhode Island,TRA,transportation,1,19.75,3.58919,18.174,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,VT,Vermont,ALL,all sectors,380095,16.34,884.48551,5412.69602,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WY,Wyoming,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WY,Wyoming,IND,industrial,11618,6.83,644.77202,9443.917,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WY,Wyoming,COM,commercial,58019,9.68,333.21442,3443.297,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WY,Wyoming,ALL,all sectors,348236,8.25,1301.68844,15784.712,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,IND,industrial,1016,5.51,1206.80282,21917.29799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,COM,commercial,519798,10.87,3789.84451,34863.39701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,ALL,all sectors,3537456,9.78,9738.25313,99621.13698,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,SD,South Dakota,RES,residential,412657,12.22,616.51734,5043.96402,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,TRA,transportation,2,15.12,.1571,1.039,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,RES,residential,2761990,14.52,3320.22051,22864.04701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,IND,industrial,5665,7.63,1777.0797,23295.516,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,COM,commercial,361589,10.95,2547.81947,23266.01301,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WI,Wisconsin,ALL,all sectors,3129246,11.01,7645.27678,69426.61502,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,RES,residential,863647,12.15,1343.20729,11050.705,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,IND,industrial,11343,6.07,884.5164,14570.97901,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,COM,commercial,148231,9.5,679.55949,7156.30401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WV,West Virginia,ALL,all sectors,1023221,8.87,2907.28319,32777.98802,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,RES,residential,1176949,10.43,1142.20552,10950.41501,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,IND,industrial,10180,6.19,586.30378,9471.73699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,COM,commercial,139168,8.13,992.41841,12206.51,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,ALL,all sectors,1326298,8.34,2726.41791,32677.62701,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,TRA,transportation,3,6.59,11.8652,179.95,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,RES,residential,11815251,12.11,18772.29964,155075.13599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,IND,industrial,293034,6.12,8115.25123,132529.561,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,COM,commercial,1552641,8.72,12897.91659,147843.23098,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TX,Texas,ALL,all sectors,13660929,9.14,39797.33266,435627.87798,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,RES,residential,3016642,11.07,4741.60581,42840.44199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,TN,Tennessee,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WA,Washington,TRA,transportation,5,9.89,10.2479,103.574,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WA,Washington,RES,residential,3220813,10.11,3843.7464,38021.233,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,WA,Washington,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,ALL,all sectors,504287,30.31,2708.22089,8936.482,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,TRA,transportation,1,6.61,9.4491,142.978,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,RES,residential,4560653,12.51,7339.63351,58684.96201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,IND,industrial,24211,6.49,2125.60494,32758.98602,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,COM,commercial,599964,10.61,4858.53841,45777.026,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,GA,Georgia,ALL,all sectors,5184829,10.43,14333.22596,137363.95204,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,FL,Florida,TRA,transportation,2,8.31,5.9854,71.984,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,FL,Florida,RES,residential,9917113,11.9,15518.17377,130412.464,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,UT,Utah,TRA,transportation,1,11.21,5.4902,48.965,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MS,Mississippi,IND,industrial,10795,5.95,938.69287,15769.265,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MS,Mississippi,COM,commercial,241509,10.81,1478.5687,13676.163,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MS,Mississippi,ALL,all sectors,1573880,9.5,4563.05613,48015.36399,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,TRA,transportation,1,10.38,2.3601,22.728,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,RES,residential,2496406,13.5,3138.27927,23246.05498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,IND,industrial,9130,8.29,1759.97143,21227.19599,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,COM,commercial,306605,11.22,2478.39626,22093.18901,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MN,Minnesota,ALL,all sectors,2812142,11.08,7379.00705,66589.16797,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,TRA,transportation,2,12.3,.3975,3.231,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,RES,residential,4458038,17.54,6289.78298,35868.09999,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,IND,industrial,5706,7.69,2082.72658,27081.08199,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,COM,commercial,550701,12.31,4537.1081,36860.868,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MI,Michigan,ALL,all sectors,5014447,12.93,12910.01516,99813.28097,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,TRA,transportation,2,6.51,20.50805,314.82,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,RES,residential,2840311,22.89,4647.88519,20305.269,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,IND,industrial,10907,15.18,963.1906,6345.83401,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,COM,commercial,432903,16.99,4048.41246,23832.46498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,MA,Massachusetts,ALL,all sectors,3284123,19.06,9679.99629,50798.38799,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,RES,residential,806421,10.16,944.6388,9300.843,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,IND,industrial,28974,6.39,599.7094,9384.477,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,COM,commercial,117323,7.89,520.8699,6600.296,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,ID,Idaho,ALL,all sectors,952718,8.17,2065.2181,25285.616,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,TRA,transportation,0,0,0,0,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,RES,residential,443535,33.49,946.2096,2825.08201,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,IND,industrial,817,27.12,902.2076,3326.862,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021,HI,Hawaii,COM,commercial,59935,30.88,859.80369,2784.538,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
